cd11c FITC	CD45 PE	F4/80 PeCy7	cd11b PB	MHCII APC	Ly6G APC cy7	PI
D	D	D	D	D	D	D
Q	Q	Q	Q	Q	Q	Q
0	4.70398	106.805	0	0	93.7168	0
277.523	100.073	313.208	180.545	231.305	45.1287	466.574
1294.37	243.59	418.802	465.909	191.324	163.208	1543.07
1932.46	575.819	572.347	1381.47	386.424	47.6381	3819.33
78.6891	35.2548	55.4804	71.263	0	14.9622	620.966
0	0	178.482	56.4708	145.369	0	195.993
0	0	0	0	0	0	0
769.781	279.181	402.474	344.257	0	26.9807	1306.98
0	0	0	42.3433	0	67.9054	0
37.4411	33.7861	64.4815	57.1311	0	5.55183	620.736
5288.97	1721.42	4013.61	3359.46	653.862	3964.17	12294.4
0	0	0	27.1438	101.265	0	0
2108.11	952.795	4136.55	1372.58	16738.2	635.705	13955.3
115.956	21.5423	441.865	580.821	112.452	73.1148	1807.59
0	85.89	0	12.3201	0	0.350146	107.527
0	0	154.991	1.033	0	0	84.9694
916.146	424.141	288.625	403.364	0	0	2216.53
446.451	532.783	36899.2	494.787	459.564	149.9	133447
269.339	0	0	148.556	170.24	17.1987	199.88
1971.36	464.896	1276.78	964.783	280.108	167.435	3200.18
1047.09	171.885	718.024	290.296	0	0	1825.59
52.8281	0	0	0	0	0	0
5819.69	1879.07	4019.23	3666.43	850.867	1946.61	11309.1
0	76.6195	0	4.10842	79.3328	10.2714	0
8683.77	2673.07	6416.66	6245.49	1303.68	1755.23	16390.7
0	48.6851	0	17.3239	0	28.303	0
3258.29	1833.13	1154.96	2648.12	996.585	245.06	4099.88
214.384	150.816	318.462	339.813	0	191.665	464.805
35.5109	0	0	10.5073	0	49.4664	0
2555.19	776.84	181.419	900.404	272.367	104.799	1614.99
317.481	783.285	27726.3	49.365	220.976	254.914	105336
4194.56	1576.82	30423.6	1055.79	301.109	4031.15	112027
893.494	428.728	100.147	691.635	102.505	312.282	1253.44
1917.67	295.742	638.302	450.337	200.774	29.7636	1600.95
221.203	1086.55	29946.7	89.7244	265.688	121.913	117404
13114.9	4689.37	12959.1	8221.83	1421.05	2596.01	39445.3
880.476	387.137	32478.9	271.008	224.745	274.337	114478
0	0	18.9888	0	107.905	0	0
801.702	213.086	936.417	256.285	116.613	0	2151.2
1277.27	879.437	20629.2	731.102	383.57	290.672	80464.9
1229.56	660.2	2071.22	1777.32	239.333	157.451	6388.94
0	817.459	6494.33	19.899	226.821	53.0394	27430.1
736.935	224.196	0	156.167	0	0	0
385.537	237.115	239.119	269.19	163.423	21.7191	1523.65
2090.33	795.911	866.228	618.766	72.2186	18.3057	3911.12
2293.65	3784.53	3983.87	18583.4	1856.81	1256.03	10435.3
544.846	251.943	0	185.27	0	65.7139	0
6131.25	1683.83	2967.44	1803.68	344.936	90.888	9728.4
575.083	333.412	310.245	209.804	5.37857	94.9472	576.41
1090.34	317.841	743.167	480.54	168.871	0	751.866
665.015	144.691	434.672	366.454	133.648	62.3185	1781.29
40.7378	179.765	0	48.1752	0	60.194	101.616
8679.48	3453.58	2839.94	4045.29	1474.4	186.203	6730.99
0	29.2405	0	16.3046	114.832	35.2029	0
0.819081	98.5266	0	103.468	40.5859	0	0
946.589	328.74	368.059	431.172	319.333	19.2913	2067.41
38.7377	205.66	28037.5	63.7401	192.913	175.033	101777
1203.75	429.063	744.638	873.508	0	0	2549.91
0	0	287.692	51.3175	0	4.39449	476.74
1959.35	741.867	1196.39	1432.42	67.8003	881.613	5083.9
1225.84	258.216	115.738	601.033	15.6971	0	475.269
183.641	0	789.698	380.179	70.6805	0	1711.68
743.79	157.456	145.408	392.024	14.3858	128.124	1083.61
4423.65	1785.42	4465.97	3607.15	781.694	1816.16	13342.3
0	38.3939	0	0	0	0	181.92
16284.6	6266.09	43905.1	9964.49	2371.82	2960.12	154565
7783.72	2832.9	2681.93	2922.55	1017.4	769.782	7600.25
0	167.374	0	36.2416	3.92915	27.1153	237.363
9544.92	7626.27	91159.1	6434.45	2428.87	868.643	242355
0	29.3772	0	5.59082	236.385	70.7899	0
29.2806	0	416.994	55.9309	246.916	0	477.243
6055.33	1521.6	36344	2300.5	1003.52	6720.44	127340
169.793	57.644	0	120.404	11.8593	38.6426	515.925
2426.32	2338.87	36575.8	2399.13	1297.52	627.816	135053
0	0	0	68.5048	49.5728	0	25.1332
9302.32	2643.78	3137.86	2552.72	637.707	1041.73	12366.9
0	0	0	85.2844	0	0	130.454
0	40.9971	371.379	72.1177	154.744	11.627	0
60.4042	163.906	0	69.3078	53.429	0	0
0	0	381.196	0	91.1042	0	0
654.235	124.172	296.759	273.74	86.4833	0	1212.36
0	0	121.333	84.5744	0	0.351645	0
0	0	0	0	0	14.9606	0
311.359	1265.91	11829	364.555	285.812	69.1669	49409.3
70.4527	0	257.829	101.48	0	0	156.538
63.3764	0	311.542	0	428.51	0	0
2158.27	610.84	807.997	1083.69	72.1333	82.0097	3709.47
3785.68	935.571	1921.28	1938.05	355.229	114.904	4528.75
1536.47	550.851	122.121	682.233	181.168	0	2913.37
78.0135	2.09448	144.689	99.7956	140.43	84.3998	1044.14
129.107	171.804	3.57096	266.66	222.798	40.6285	15.4531
232.075	86.5855	690.877	436.864	36.6278	49.3785	1745.81
27.1631	410.483	143.95	26.2754	0	0	0
1507.09	561.309	3352.28	1120.23	84.5385	0	10726.5
0	64368	1361.56	79.4385	242.239	35.5148	0
0	226.679	141.983	114.272	0	0	137.795
251.171	685.307	12743.9	127.742	61.1624	69.2254	46245.8
195.216	596.331	30218.8	204.261	254.29	580.948	106781
5124.55	1351.08	111.413	1803.22	438.777	0	608.509
1908.68	1141.59	2704.81	702.303	215.618	98.3659	13012.3
295.431	147.304	30789.5	89.831	85.4427	985.084	112706
9573.79	2302.17	329.448	2213.25	479.65	357.556	2379.23
53.7831	0	0	43.2169	16.3013	0	204.828
1025.92	335.027	0	651.683	186.584	30.4306	0
5491.58	1183.42	673.591	2335.38	401.307	0	1867.17
3511.58	920.888	36611.9	1435.81	147.263	386.479	127756
25.3134	67.5084	102.894	60.1852	136.462	0	0
0	0	2.46375	74.3485	0	0	0
77.3444	63.9635	3910.99	0	24.7617	0	12128.7
1947.59	497.199	67.3247	518.75	66.4003	7.37919	1360.52
2785.76	1488.68	1330.74	2055.09	825.733	135.491	3885.98
1119.43	212.415	643.141	391.014	87.3501	340.995	1583.35
0	426.792	6363.04	105.604	0	2.28064	26713.8
1169.54	198.662	588.301	264.178	144.648	0	2952.47
314.405	0	1877.25	378.14	0	44.2518	963.266
114.27	0	39.0803	104.654	57.7863	0	657.125
1405.65	721.859	211.203	706.927	136.959	38.3629	1743.48
158.432	114.023	128.485	144.185	59.1915	33.618	0
0	0	46.3541	19.6684	112.361	0	0
4559.89	2192.08	7735.06	3270.27	748.208	224.534	27204.8
934.046	210.891	1630.09	317.267	0	31.4056	6224.84
287.165	828.979	32114.4	386.945	17.236	896.59	118583
2100	996.318	3243.61	1492.85	542.029	758.525	6258.33
1353.24	509.875	957.631	866.409	254.097	353.457	3394.03
7296.36	1827.95	907.174	4777.79	391.399	51.6043	1010.27
959.02	199.496	538.696	387.837	38.5005	0	1491.5
4589.67	4218.5	61505.4	4349.64	11447.6	706.565	215055
1289.54	198.755	129.109	361.356	8.43962	0	73.6637
1077.25	763.614	976.821	1546.2	538.321	136.399	3802.09
354.513	228.048	58.5282	156.708	86.2879	0	0
328.011	351.113	32627.8	89.7631	0	1325.51	117038
7683.56	5188.6	64830.4	3119.56	1043.22	370.268	240105
8098.27	3368.07	164722	7919.92	3219.29	3543.99	229455
5749.59	1840.92	2242.79	2066.7	488.61	0	7741.86
961.595	412.315	595.177	469.106	299.787	0	2163.24
0	0	254.414	0	0	45.2848	0
0	125.239	0	0	0	15.9235	0
932.097	453.363	358.336	539.591	113.274	316.676	2721.6
41.2423	0	32007.4	0	0	294.414	107633
13.7993	195.085	1594.79	66.658	0	45.4668	6897.55
473.52	0	508.672	257.675	190.206	26.7603	419.59
0	84.9651	94.0954	0	282.343	0	0
5909.4	1619.27	4887.16	2697.02	666.314	3778.08	16087.4
2368.62	816.672	0	779.53	268.296	20.9901	676.377
239.514	237.915	295.328	415.607	59.5077	58.1031	2390.3
1263.89	104.577	32526.8	1618.99	91.716	471.689	111933
1481.21	269.545	1624.04	1056.4	213.019	49.4881	4053.39
7547.74	2032.1	2587.84	5126.71	1050.33	280.335	5437.95
66.5707	0	20.504	0	7.66347	0	0
2196.13	1067.6	2222.91	1501.07	125.63	138.295	9191.93
834.581	232.372	154.937	331.342	158.239	175.263	757.642
1511.8	540.498	863.364	528.828	91.574	0	1866.48
1340.64	446.71	521.377	554.734	208.149	0	2425.25
110155	32505.7	64963	28381.2	7600.69	3175.67	235280
6563.68	3044.85	12890.9	3583.33	629.696	1436.2	47122.3
1477.69	596.072	813.641	400.73	56.3841	0	6826.29
2426.99	1399.66	91418.1	1629.14	1206.38	2305.8	244267
680.672	249.591	264.031	323.029	11.2466	15.5714	1205.62
42.517	125.669	0	25.5658	76.4817	20.2054	0
5685.6	3429.38	4630.56	2271.79	424.769	6009.14	14209.8
1626.66	783.771	8308.57	1278.19	518.326	301.839	17235.6
676.143	70.0416	34217.9	428.134	179.468	431.865	117455
26713.3	16098.7	155602	14772.6	4814.01	1719.74	226981
3829.42	2133.3	10537.3	2325.62	372.232	0.705091	38999.4
476.474	66.9461	2446.84	657.064	214.88	151.601	960.643
42388.5	11174.8	14711.1	12390.1	3771.22	470.953	46932.5
605.223	308.491	13.5928	351.684	475.129	96.6689	427.888
2263.49	487.551	2550.54	1292.52	534.828	743.463	5737.29
68.8269	973.472	29297.1	191.275	218.737	68.8194	110248
2823.3	767.812	1460.28	1388.58	508.507	80.4002	3433.51
1398.87	2218.93	58346	972.394	733.224	496.838	215124
1421.51	273.38	1508.8	619.781	131.613	99.5142	4392.56
36.2112	0	645.4	178.399	0	0	916.493
310.83	1651.58	31333.5	394.882	232.334	266.28	120818
3365.88	966.163	2037.69	1629.83	287.112	510.806	5057.02
1570.47	689.19	751.979	506.3	185.636	13.6751	3937.99
0	0	322.144	0	103.689	0	0
478.441	127.947	335.411	179.429	34.3359	38.9862	575.508
0	0	10.069	79.7145	0	4.05797	0
92.3552	71.9938	0	107.104	0	0	0
232.629	288.06	30557.3	197.417	66.9356	211.054	114893
0	0	13.6364	34.6802	161.425	28.813	0
484.621	254.958	185.565	241.403	56.8743	42.8269	999.051
1833.71	553.317	1676.88	928.074	0	1105.77	3257.21
0	145.999	0	31.5134	176.798	0	120.196
2303.47	760.003	1729.15	1546.69	154.193	547.153	3538.88
868.516	304.885	692.301	433	208.818	58.0855	3774.9
0	81610.7	1059.77	22421	38069	0	2580.88
3833.38	1283.65	2836.96	1907.76	709.166	1510.17	7178.99
4521.04	1237.37	3971.25	2762.13	375.592	1818.45	9954.92
3087.78	1046.34	1068.66	1063.06	87.6497	165.98	3470.71
1488.59	491.676	1366.64	763.122	66.386	71.7799	3214.97
1590.67	789.201	584.992	754.633	60.6844	32.8478	3637.61
2130.63	604.609	1354.38	1451.57	394.339	456.766	4353.63
198.994	560.561	27171.4	18.0603	51.1596	773.195	101954
364.411	14.0265	31818.3	105.97	99.6766	434.215	113495
1740.56	584.705	2875.89	1895.63	514.874	18.5009	7905.9
223.932	0	33915.5	120.506	137.438	175.54	112803
305.244	0	1135.27	396.136	86.471	48.4359	161.186
10126.3	2396.26	1496.16	2973.79	543.007	154.379	3440.02
0	0	380.148	0	36.1188	32.6024	0
604.416	257.485	1402.89	608.056	31.9751	28.5972	3678.36
14.3992	0	8.19496	111.782	213.284	0	258.963
0	0	173.868	6.61522	0	0	0
19.0554	0	108.554	33.5838	0	0	135.938
211.176	448.691	28870.5	119.702	0	3228.56	106797
1108.74	747.477	1174.51	454.509	161.195	23.2238	5955.52
643.271	148.442	0	294.097	129.176	57.6287	100.366
19786.3	5747.28	11150.4	8912.21	2216.02	565.747	35600.7
841.965	475.26	20171.8	389.185	422.194	115.957	71306.1
0	0	37.3937	41.4481	190.448	23.9489	0
70.3177	2.10782	48.3066	0	284.191	0	28.5648
7637.21	2321.97	5946.66	4853.01	739.77	1648.03	16560.8
510.3	195.163	41.0662	255.381	10.5387	101.705	1545.27
867.646	363.436	3484.38	1045.36	716.379	221.83	4720.13
880.013	1110.87	27821	447.637	336.633	1424.78	112484
4789.89	1519.33	1529.57	1784.92	319.094	385.403	4927.56
1082.25	429.044	705.498	720.29	205.284	291.352	1564.85
0	0	531.24	111.006	0	0	93.5954
1444.97	782.362	2907.69	872.552	263.96	21.1939	13528.1
14909.8	5011.09	33016.6	5446.81	5172.4	357.497	121066
1455.23	471.486	741.598	873.997	246.693	89.9054	1348.75
222.206	1337.96	27177.6	183.061	0	91.0991	110056
3826.6	1234.73	2887.78	1557.64	292.046	185.074	9908.71
559.413	219.9	195.448	448.695	0	50.5872	812.221
2785.28	665.96	62986.6	2207.9	520.106	959.755	205570
73.1303	417.624	0	200.139	19.6034	57.1786	169.454
1956.35	460.057	3041.69	971.346	184.257	118.74	7147.24
340.302	0	32585.5	163.787	157.167	162.713	117807
467.301	318.656	30421.5	441.99	233.614	215.12	107688
2514.31	1137.1	2446.89	825.714	568.233	170.693	11524.4
1143.53	233.055	1002.77	566.646	64.1307	0	1651.73
71.201	43.5793	0	58.6346	146.827	29.4991	0
1810.81	235.457	2644.54	875.324	411.559	291.457	2543.22
9994.01	2791.6	7259.84	2533.77	934.165	296.994	22490.6
59.0427	76.674	45.165	151.458	0	14.0198	657.94
766.519	269.961	101.911	434.955	338.993	19.7673	160.958
263.423	18.3315	160.914	365.783	0	135.759	216.813
8.59258	0	191.185	41.086	0	0	274.663
1100.36	1471.81	23072.3	253.03	159.879	14.8857	89533.3
90.3031	164.563	0	7.66539	134.8	16.7644	0
127.499	316.288	638.897	163.866	92.8824	22.2345	1409.01
795.737	152.991	33.4174	341.092	86.0066	8.55769	111.019
884.774	330.808	716.185	271.89	209.955	0	2210.9
954.561	496.116	0	330.588	0	0	340.897
3296.43	999.564	2463.86	2151.31	222.773	217.73	4944.12
0	16.1906	295.371	146.705	152.272	0	0
112.082	1412.3	26133.8	114.871	248.345	166.128	109706
72.1598	0	0	4.43322	16.0117	1.34745	0
1430.67	442.44	671.764	611.936	28.5533	2.858	1960.02
1371.83	476.294	752.945	462.485	58.3067	133.76	3183.38
3979.68	1229.03	2971.72	1651.57	307.867	271.83	8176.76
9182	7213.35	66499.1	5489.52	1533.36	453.632	247181
0	0	0	21.7152	0	0	27.4078
2695.97	1009.42	1531.89	2395	1216.23	94.7372	5486.22
1708.29	315.438	2224.67	986.356	228.558	155.158	2632.45
2947.8	1277.75	4719.46	1391.49	269.747	20.9219	19296.3
0	54.5272	0	12.8752	193.951	0	109.789
2634.61	940.071	2694.43	1635.29	418.151	69.9469	6864.26
10.9566	0	0	31.7251	10.8558	7.18978	0
1486.75	639.588	904.484	1265	446.536	261.113	3664.86
1494.57	642.906	1211.04	814.503	97.6234	106.712	5324.85
165.171	163.448	0	168.425	0	0	40.9088
0	24.0864	0	78.3891	0	22.7591	0
502.073	762.912	27493.2	690.256	731.407	54.5239	106425
655.333	950.643	38274.5	305.912	136.574	111.181	139121
3622.05	1002.2	2282.62	1727.84	330.797	774.753	8809.86
2090.65	654.251	0	494.48	167.196	2.64178	118.683
635.415	359.377	3135.1	166.192	64.8698	0	12656.2
0	0	0	0	0	2.07613	0
0	0	9.01164	103.585	0	0	0
0	0	0	0	0	23.0368	66.1632
913.174	680.391	423.149	406.417	140.517	29.7957	4015.7
308.781	373.834	31688.3	159.776	61.0164	2463.23	115140
2110.73	661.22	147.049	575.392	108.417	21.5044	1174.71
1307.74	487.73	1654.37	574.048	269.815	608.919	3764.17
927.635	440.992	1330.9	233.779	0	0	5092.22
73.9503	0	44.4867	86.3976	0	0	0
705.689	489.514	453.383	492.205	264.436	0	1404.52
693.556	202.196	1323.96	165.908	88.9524	0	3866.04
955.735	302.81	1070.84	137.154	120.847	15.3202	5415.19
1332.58	466.493	681.483	1184.51	18.0401	227.352	3001.42
1266.89	18497.7	2991.14	1310.82	112933	533.63	5310.38
0	0	0	3.76021	0	0	0
0	109.776	0	56.5331	53.521	77.9845	159.877
0	0	0	0	0	0	135.218
4709.7	1380.38	2772.27	2197.8	511.664	615.052	8306.21
927.749	213.221	637.123	358.06	331.74	11.7082	1655.47
0	0	77.9742	30.4655	0	0	253.071
408.448	186.829	0	246.239	25.6254	8.59561	0
5477.64	3655.14	32246.4	2665.25	834.275	2454.19	115812
2610.33	430.523	2656.09	1943.33	211.157	656.476	4403.7
95.0874	186.248	0	0	0	28.398	0
15392	5712.78	40145.7	10088	1918.57	2213.53	153389
0	0	0	25.241	0	13.7352	0
5196.09	1660.84	3718.12	3660.82	704.97	2626.87	12027.7
498.718	188.604	843.675	243.998	23.6108	238.99	1490.09
11692.7	5291.4	37099.7	6519.58	1327.81	2006.09	136189
974.007	412.894	582.789	481.408	0	116.611	2775.32
117.248	660.983	16472.9	161.32	52.851	0	62948.6
6869.38	2210.46	4853.72	4772.07	1329.2	1964.73	15159
2020.96	777.967	1220.69	1233.47	198.664	77.4628	4162.24
4648.37	1484.89	1502.14	1648.72	221.527	199.588	4820.76
269.477	51.4362	52.5542	224.119	206.134	114.912	170.909
4016.23	1578.19	2014.74	5999.11	1219.51	788.283	9963.65
1210.5	602.242	619.342	1011.98	160.275	141.567	2914.11
0	19.4883	0	46.9238	132.823	31.5573	150.369
1357.16	450.98	1718.12	453.511	0.655511	0	4442.21
15809.6	4829.2	4011.96	4682.68	1254	1005.76	12053.3
1836.13	1108.74	27560	1562.54	18.2923	67.0403	102118
1374.74	414.7	768.524	998.058	145.044	56.1829	1621.92
8348.91	3494.42	7863.23	6748.71	1196.25	806.876	27097.8
634.631	205.558	32878.3	431.575	299.259	722.335	115082
2554.84	980.281	5743.74	958.384	72.1161	20.4105	25926.6
2785.44	1144.01	3820.93	895.036	164.383	136.474	15013.7
363.724	167.606	18454.1	86.3144	0	90.494	66605
4351.28	1568.93	31307.7	1712.2	403.432	1248.74	111892
260.234	39.2224	430.035	34.0429	0	84.9672	443.136
0	0	292.159	0	176.442	0	0
17904.8	13359.1	152134	13353.2	3527.81	2767.89	228837
398.653	111.398	0	331.743	0	0	778.368
566.117	15698.1	10102.2	2453.76	24351.9	426.262	0
259.228	0	13739.6	197.087	15.3317	0	49092.9
7156.24	2243.9	942.342	2271.91	469.207	662.547	4645.01
0	0	0	0	45.9551	0	0
0	0	648.17	42.8963	0	0	75.6905
110.46	30.867	0	49.2547	0	0	652.735
5442.69	2178.31	4103.34	4448.37	893.43	899.509	12554.8
0	0	0	17.6351	0	0	0
1546.27	736.365	29438.2	972.51	502.282	1143.29	109965
481.874	0	2512.76	721.97	229.175	188.729	2888.8
1353.62	702.992	29829.2	446.872	71.7662	187.027	112057
5.99031	76.9283	0	38.8358	0	0	34.703
760.596	634.077	1122.27	194.458	0	0	3605.85
152.123	16.4196	1459.16	112.815	0	33.8654	4942.15
212.245	0	392.022	135.946	0	95.5441	0
0	0	0	0	0	0	0
0	0	97.7202	63.7237	85.5129	55.4809	0
572.111	0	818.364	355.285	0	26.2251	1723.29
0	0	47.1049	0	0	29.5099	0
0	54600.3	1309.59	30369	378.585	6373.91	1155.87
142.834	357.283	982.901	595.489	55.4711	168.893	1682.94
0	33.8743	0	19.6285	0	31.0794	140.758
26.2466	738.929	29337.1	41.3318	271.992	0	111180
78.873	0	37316.1	48.5142	485.461	791.283	131693
892.966	225.909	385.104	323.967	205.26	44.2528	102.297
176.104	1238.19	27727.1	158.115	73.9063	273.026	110346
0	0	344.775	57.3109	0	114.335	250.429
143.482	0	35628.9	19.4777	0	119.88	121644
137.798	16.9782	0	144.2	0	70.2112	0
3150.41	679.468	3095.61	2140.12	632.598	406.368	9423.52
236.471	164.934	752.504	590.424	94.9111	0	2946.89
425.288	506.094	29493.3	105.173	168.776	617.868	111089
259.08	685.448	21434.6	220.957	0	13.0567	81872.3
1312.6	652.339	0	824.289	104.824	0	556.844
2068.69	835.984	476.405	965.859	166.356	28.5813	1080.96
1672.45	283.969	1885.82	1093.04	161.79	2616.7	5246.08
0	65341.2	813.086	31875.6	525.467	6013.5	0
66.8014	0	72.0517	0	198.093	31.9896	0
109.421	0	141.188	94.4662	109.551	0	246.713
1531.93	545.358	473.321	869.425	113.743	64.6541	746.94
0	62.1414	0	62.4725	252.106	56.051	174.201
13.1251	0	141.223	52.0483	0	111.034	0
50.4442	1006.85	15334.1	61.0569	117.457	56.0795	58907.7
0	0	0	0	128.756	42.9485	0
1522.68	382.328	2177.49	736.04	518.404	277.335	2200.7
100.576	648.9	27602.2	0	279.941	67.3428	106431
28040.8	8289.61	49130.9	30200	3329.61	1001.31	170493
3658.75	1279.34	2422.89	2358.96	783.427	254.379	9537.42
470.95	212.012	33549.1	288.063	82.5306	339.821	111100
183.597	54.4639	0	132.79	132.198	0	665.491
971.582	310.588	459.467	443.668	0	26.3099	2163.13
12508.8	3608.04	459.638	3973.27	763.467	184.617	2930.31
457.801	0	21940.9	168.249	70.1486	0	74073.9
23755.4	6292.73	5395.34	5554.79	1628.09	233.58	14107
0	117.053	0	0	0	100.061	0
194.844	192.863	2025.46	504.76	389.326	329.602	5556.11
307.576	364.664	7947.78	44.133	66.8056	0	29662.4
17675.3	5120.69	4629.31	5364.35	1374.66	236.391	13611.3
1300.35	411.945	66.1278	388.115	0	48.4279	435.666
6355.15	1515.24	673.594	2097.5	314.418	0	1465.02
0	0	368.11	14.3754	0	18.5585	487.705
20396.4	6407.88	22011.5	8605.78	9211.96	1769.24	78839.7
9775.97	3971.07	5224.12	6109.98	2301.94	346.809	14645.2
55.5397	0	497.267	181.924	383.078	22.5953	0
86.02	33.4873	0	0	509.878	0	0
1884.3	624.148	1102.15	1172.06	179.715	186.153	3504.87
789.987	301.64	852.698	370.423	0	104.951	1373.66
253.947	466.146	25824.3	96.8001	118.76	999.618	93939.7
9.72801	0	89.0421	103.586	50.3463	31.9337	540.388
1203.45	612.016	1744.44	422.638	0	51.5021	9159.91
59.0508	0	0	0	0	0	0
31.6972	41.665	274.939	54.93	170.732	137.576	433.841
2382.8	779.086	1017.51	1149.31	179.809	67.149	4424.75
401.173	87.4993	410.912	248.85	180.418	47.5203	1536.72
2560.11	521.973	257.926	794.193	200.136	43.0936	1138.11
2566.48	1362.79	3583.62	887.223	285.551	32.0791	17783.4
281.767	0	32529.2	120.628	244.004	60.6318	114750
188.671	0	43.9728	29.6875	0	22.4223	574.414
211.877	0	3187.61	257.504	216.894	38.806	8956.7
0	0	295.358	0	17.437	0	0
2786.36	1146.82	6789.67	1673.15	520.564	304.533	21130.1
0	0	0	4.9063	115.775	0	219.216
3413.39	780.74	4019.12	1130.55	227.64	195.101	9503.37
467.426	213.276	532.445	525.962	501.004	34.5528	1617.82
1415.76	18.8074	14741.1	1398.44	150.011	315.649	37788.2
12646.8	6718.33	55147.7	6851.65	1846.91	935.195	209320
4119.51	1931.24	8335.75	2944.37	1259.34	546.311	28446.5
79.0354	0	0	102.726	0	63.0119	143.028
266.912	493.804	31335.5	216.772	0	324.844	119020
138.006	63.7592	501.732	68.5065	53.2689	110.196	0
701.727	154.379	920.329	389.153	0	25.5095	1848.11
2533.05	902.602	189.713	1237.99	433.557	76.2228	859.405
1643.26	633.396	1285.91	607.518	0	0	4100.08
0	127.331	27.2722	94.6439	78.4137	59.3146	130.525
5572.65	987.04	5493.64	2289.81	855.453	1074.89	12388.9
72.9344	11.3588	29679.1	0	0	0	109273
2265.13	664.369	38125.5	875.479	198.024	127.193	131903
402.691	683.972	27860.7	177.416	0	59.6471	109492
0	16.252	0	59.6596	0	45.266	0
1026.46	283.866	743.12	528.465	0	67.4924	2056.67
72.3876	36.0001	0	0	0	0	161.144
280.763	698.296	28958.7	139.566	906.551	456.492	110295
2135.89	613.885	651.974	1063.44	380.699	80.8072	2012.52
1072.24	457.934	641.77	655.994	120.353	478.043	2626.18
1616.13	424.144	560.824	563.959	0	0	102.463
865.293	438.397	1012.33	411.969	0	69.5338	2513.42
64.9875	0	12.4272	97.4752	0	0	84.4144
452.215	636.162	28230.7	139.417	34.7762	841.166	104912
509.682	0	895.03	292.71	145.453	0	1487.68
152.104	245.996	1925.35	137.416	12.2264	19.7254	6796.54
1026.89	296.9	1116.5	370.898	0	141.812	1961.06
349.798	0	2912.57	273.821	91.5691	109.796	3864.08
0	0	338.557	14.9763	0	0	86.9134
231.522	152.54	0	161.572	50.9663	0	365.403
571.74	160.215	0	106.39	0	68.0905	0
124.643	835.629	28565.5	0	75.8633	36.3344	111153
0	0	134.452	121.844	0	0	0
1128.33	240.488	950.908	625.456	361.518	0	1244.94
1133.05	285.283	696.212	579.715	144.763	0	2254.56
2120.23	715.072	1006.23	1089.09	469.688	75.2247	3446.92
779.433	445.201	679.367	464.993	195.285	139.222	2309.79
150.189	61698.7	1629.41	29282.5	550.842	8020.61	3130.17
8614.56	2900.64	3450.76	5247.26	20798.1	0	14519.9
240.775	144.538	0	51.4287	0	48.5704	652.172
0	0	382.273	92.1204	0	0	0
1663.69	136.553	1187.98	729.562	132.616	90.367	2473.59
46.8409	0	0	60.6327	0	10.8437	196.781
1873.44	434.315	1430.6	1195.45	466.38	333.68	3534.16
28.8206	126.661	0	0	147.853	137.251	0
0	0	0	0	0	16.8123	0
6672.64	2267.2	28983.6	2236.73	694.529	1802.76	110931
0	28.4354	0	103.125	135.42	0	0
532.195	220.207	29601.4	473.566	482.282	165.633	92556.5
749.91	550.471	1320.88	1055.59	212.625	316.207	5824.9
1306.97	318.388	691.645	783.213	283.336	218.383	2238.33
40.5382	50.6531	0	0	0	0	161.003
543.233	676.134	29734.8	115.758	184.662	335.021	109881
84.4633	0	25807.4	0	6.97008	280.372	90893.7
3173.62	1206.03	2477.83	1569.14	66.7612	60.5622	8352.7
37.787	89.1811	0	39.6151	0	143.639	0
1493.36	496.236	186.553	1845.83	102.171	105.798	1372.28
400.521	0	33326.4	223.589	232.051	57.6936	112917
0	33.8672	207.123	10.2816	0	0	140.612
827.046	397.581	279.375	353.584	0	87.3842	2034.48
1074.53	255.859	1460.28	769.209	191.372	322.806	4839.65
233.956	0	392.316	144.973	12.988	23.8896	86.8392
1336.83	93.3334	368.786	303.201	40.1154	0	0
32.5446	213.845	0	45.4211	162.823	0	0
